Site,bucket_name,bucket_position,tow,ring_size_mm,washer_type,ring_type,count,scallop_shell_height_mm,predicted_mw_g
Cape Tormentine,BUCKET2_19,2,19,88.9,S,88.9S,1,89.89,14.1
Cape Tormentine,BUCKET2_19,2,19,88.9,S,88.9S,1,90.24,14.2
Cape Tormentine,BUCKET2_19,2,19,88.9,S,88.9S,1,92.64,15.1
Cape Tormentine,BUCKET2_19,2,19,88.9,S,88.9S,1,94.04,15.7
Cape Tormentine,BUCKET2_19,2,19,88.9,S,88.9S,1,102.01,19.0
Cape Tormentine,BUCKET3_19,3,19,82.6,R,82.6R,1,54.2,4.3
Cape Tormentine,BUCKET3_19,3,19,82.6,R,82.6R,1,62.52,6.0
Cape Tormentine,BUCKET3_19,3,19,82.6,R,82.6R,1,69.36,7.6
Cape Tormentine,BUCKET3_19,3,19,82.6,R,82.6R,1,76.71,9.7
Cape Tormentine,BUCKET3_19,3,19,82.6,R,82.6R,1,81.06,11.0
Cape Tormentine,BUCKET3_19,3,19,82.6,R,82.6R,1,81.38,11.1
Cape Tormentine,BUCKET3_19,3,19,82.6,R,82.6R,1,85.85,12.6
Cape Tormentine,BUCKET3_19,3,19,82.6,R,82.6R,1,85.88,12.6
Cape Tormentine,BUCKET3_19,3,19,82.6,R,82.6R,1,86.14,12.7
Cape Tormentine,BUCKET3_19,3,19,82.6,R,82.6R,1,86.77,12.9
Cape Tormentine,BUCKET3_19,3,19,82.6,R,82.6R,1,87.39,13.2
Cape Tormentine,BUCKET3_19,3,19,82.6,R,82.6R,1,87.99,13.4
Cape Tormentine,BUCKET3_19,3,19,82.6,R,82.6R,1,88.02,13.4
Cape Tormentine,BUCKET3_19,3,19,82.6,R,82.6R,1,88.12,13.4
Cape Tormentine,BUCKET3_19,3,19,82.6,R,82.6R,1,88.24,13.5
Cape Tormentine,BUCKET3_19,3,19,82.6,R,82.6R,1,88.95,13.7
Cape Tormentine,BUCKET3_19,3,19,82.6,R,82.6R,1,89.15,13.8
Cape Tormentine,BUCKET3_19,3,19,82.6,R,82.6R,1,89.79,14.0
Cape Tormentine,BUCKET3_19,3,19,82.6,R,82.6R,1,90.09,14.2
Cape Tormentine,BUCKET3_19,3,19,82.6,R,82.6R,1,90.72,14.4
Cape Tormentine,BUCKET3_19,3,19,82.6,R,82.6R,1,90.96,14.5
Cape Tormentine,BUCKET3_19,3,19,82.6,R,82.6R,1,91.68,14.8
Cape Tormentine,BUCKET3_19,3,19,82.6,R,82.6R,1,92.64,15.1
Cape Tormentine,BUCKET3_19,3,19,82.6,R,82.6R,1,93.51,15.5
Cape Tormentine,BUCKET3_19,3,19,82.6,R,82.6R,1,93.54,15.5
Cape Tormentine,BUCKET3_19,3,19,82.6,R,82.6R,1,93.81,15.6
Cape Tormentine,BUCKET3_19,3,19,82.6,R,82.6R,1,97.42,17.0
Cape Tormentine,BUCKET4_19,4,19,88.9,R,88.9R,1,71.98,8.3
Cape Tormentine,BUCKET4_19,4,19,88.9,R,88.9R,1,73.6,8.8
Cape Tormentine,BUCKET4_19,4,19,88.9,R,88.9R,1,78.37,10.2
Cape Tormentine,BUCKET4_19,4,19,88.9,R,88.9R,1,84.4,12.1
Cape Tormentine,BUCKET4_19,4,19,88.9,R,88.9R,1,92.31,15.0
Cape Tormentine,BUCKET4_19,4,19,88.9,R,88.9R,1,98.56,17.5
Cape Tormentine,BUCKET5_19,5,19,14,L,14L,1,36.55,1.7
Cape Tormentine,BUCKET5_19,5,19,14,L,14L,1,37.3,1.8
Cape Tormentine,BUCKET5_19,5,19,14,L,14L,1,44.15,2.6
Cape Tormentine,BUCKET5_19,5,19,14,L,14L,1,48.74,3.3
Cape Tormentine,BUCKET5_19,5,19,14,L,14L,1,50.38,3.6
Cape Tormentine,BUCKET5_19,5,19,14,L,14L,1,50.87,3.7
Cape Tormentine,BUCKET5_19,5,19,14,L,14L,1,53.01,4.0
Cape Tormentine,BUCKET5_19,5,19,14,L,14L,1,53.78,4.2
Cape Tormentine,BUCKET5_19,5,19,14,L,14L,1,56.02,4.6
Cape Tormentine,BUCKET5_19,5,19,14,L,14L,1,57.02,4.8
Cape Tormentine,BUCKET5_19,5,19,14,L,14L,1,58.71,5.1
Cape Tormentine,BUCKET5_19,5,19,14,L,14L,1,64.11,6.3
Cape Tormentine,BUCKET5_19,5,19,14,L,14L,1,64.79,6.5
Cape Tormentine,BUCKET5_19,5,19,14,L,14L,1,66.8,7.0
Cape Tormentine,BUCKET5_19,5,19,14,L,14L,1,70.06,7.8
Cape Tormentine,BUCKET5_19,5,19,14,L,14L,1,71.5,8.2
Cape Tormentine,BUCKET5_19,5,19,14,L,14L,1,71.74,8.3
Cape Tormentine,BUCKET5_19,5,19,14,L,14L,1,77.58,9.9
Cape Tormentine,BUCKET5_19,5,19,14,L,14L,1,80.38,10.8
Cape Tormentine,BUCKET5_19,5,19,14,L,14L,1,80.73,10.9
Cape Tormentine,BUCKET5_19,5,19,14,L,14L,1,82.59,11.5
Cape Tormentine,BUCKET5_19,5,19,14,L,14L,1,83.46,11.8
Cape Tormentine,BUCKET5_19,5,19,14,L,14L,1,85.27,12.4
Cape Tormentine,BUCKET5_19,5,19,14,L,14L,1,85.6,12.5
Cape Tormentine,BUCKET5_19,5,19,14,L,14L,1,85.73,12.6
Cape Tormentine,BUCKET5_19,5,19,14,L,14L,1,86.05,12.7
Cape Tormentine,BUCKET5_19,5,19,14,L,14L,1,86.33,12.8
Cape Tormentine,BUCKET5_19,5,19,14,L,14L,1,86.55,12.9
Cape Tormentine,BUCKET5_19,5,19,14,L,14L,1,86.98,13.0
Cape Tormentine,BUCKET5_19,5,19,14,L,14L,1,87.6,13.2
Cape Tormentine,BUCKET5_19,5,19,14,L,14L,1,88.58,13.6
Cape Tormentine,BUCKET5_19,5,19,14,L,14L,1,89.55,14.0
Cape Tormentine,BUCKET5_19,5,19,14,L,14L,1,90.11,14.2
Cape Tormentine,BUCKET5_19,5,19,14,L,14L,1,91.18,14.6
Cape Tormentine,BUCKET5_19,5,19,14,L,14L,1,91.55,14.7
Cape Tormentine,BUCKET5_19,5,19,14,L,14L,1,91.71,14.8
Cape Tormentine,BUCKET5_19,5,19,14,L,14L,1,92.07,14.9
Cape Tormentine,BUCKET5_19,5,19,14,L,14L,1,92.31,15.0
Cape Tormentine,BUCKET5_19,5,19,14,L,14L,1,93.08,15.3
Cape Tormentine,BUCKET5_19,5,19,14,L,14L,1,93.36,15.4
Cape Tormentine,BUCKET5_19,5,19,14,L,14L,1,93.78,15.6
Cape Tormentine,BUCKET5_19,5,19,14,L,14L,1,94.99,16.0
Cape Tormentine,BUCKET5_19,5,19,14,L,14L,1,100.85,18.5
Cape Tormentine,BUCKET6_19,6,19,14,L,14L,1,29.29,1.0
Cape Tormentine,BUCKET6_19,6,19,14,L,14L,1,30.39,1.1
Cape Tormentine,BUCKET6_19,6,19,14,L,14L,1,36.17,1.6
Cape Tormentine,BUCKET6_19,6,19,14,L,14L,1,39.5,2.0
Cape Tormentine,BUCKET6_19,6,19,14,L,14L,1,41.45,2.3
Cape Tormentine,BUCKET6_19,6,19,14,L,14L,1,41.66,2.3
Cape Tormentine,BUCKET6_19,6,19,14,L,14L,1,42.32,2.4
Cape Tormentine,BUCKET6_19,6,19,14,L,14L,1,45.46,2.8
Cape Tormentine,BUCKET6_19,6,19,14,L,14L,1,53,4.0
Cape Tormentine,BUCKET6_19,6,19,14,L,14L,1,53.39,4.1
Cape Tormentine,BUCKET6_19,6,19,14,L,14L,1,55.2,4.4
Cape Tormentine,BUCKET6_19,6,19,14,L,14L,1,56.18,4.6
Cape Tormentine,BUCKET6_19,6,19,14,L,14L,1,57.52,4.9
Cape Tormentine,BUCKET6_19,6,19,14,L,14L,1,57.9,5.0
Cape Tormentine,BUCKET6_19,6,19,14,L,14L,1,58.07,5.0
Cape Tormentine,BUCKET6_19,6,19,14,L,14L,1,58.34,5.1
Cape Tormentine,BUCKET6_19,6,19,14,L,14L,1,60.12,5.4
Cape Tormentine,BUCKET6_19,6,19,14,L,14L,1,61.17,5.7
Cape Tormentine,BUCKET6_19,6,19,14,L,14L,1,61.8,5.8
Cape Tormentine,BUCKET6_19,6,19,14,L,14L,1,63.53,6.2
Cape Tormentine,BUCKET6_19,6,19,14,L,14L,1,65.94,6.8
Cape Tormentine,BUCKET6_19,6,19,14,L,14L,1,72.78,8.5
Cape Tormentine,BUCKET6_19,6,19,14,L,14L,1,75.51,9.3
Cape Tormentine,BUCKET6_19,6,19,14,L,14L,1,75.83,9.4
Cape Tormentine,BUCKET6_19,6,19,14,L,14L,1,76.54,9.6
Cape Tormentine,BUCKET6_19,6,19,14,L,14L,1,80.34,10.8
Cape Tormentine,BUCKET6_19,6,19,14,L,14L,1,80.49,10.8
Cape Tormentine,BUCKET6_19,6,19,14,L,14L,1,80.82,10.9
Cape Tormentine,BUCKET6_19,6,19,14,L,14L,1,80.84,11.0
Cape Tormentine,BUCKET6_19,6,19,14,L,14L,1,81.09,11.0
Cape Tormentine,BUCKET6_19,6,19,14,L,14L,1,81.37,11.1
Cape Tormentine,BUCKET6_19,6,19,14,L,14L,1,82.17,11.4
Cape Tormentine,BUCKET6_19,6,19,14,L,14L,1,82.21,11.4
Cape Tormentine,BUCKET6_19,6,19,14,L,14L,1,82.54,11.5
Cape Tormentine,BUCKET6_19,6,19,14,L,14L,1,82.62,11.5
Cape Tormentine,BUCKET6_19,6,19,14,L,14L,1,83.86,11.9
Cape Tormentine,BUCKET6_19,6,19,14,L,14L,1,84.33,12.1
Cape Tormentine,BUCKET6_19,6,19,14,L,14L,1,85.69,12.6
Cape Tormentine,BUCKET6_19,6,19,14,L,14L,1,85.72,12.6
Cape Tormentine,BUCKET6_19,6,19,14,L,14L,1,86.58,12.9
Cape Tormentine,BUCKET6_19,6,19,14,L,14L,1,86.79,13.0
Cape Tormentine,BUCKET6_19,6,19,14,L,14L,1,88.11,13.4
Cape Tormentine,BUCKET6_19,6,19,14,L,14L,1,88.64,13.6
Cape Tormentine,BUCKET6_19,6,19,14,L,14L,1,89.05,13.8
Cape Tormentine,BUCKET6_19,6,19,14,L,14L,1,89.06,13.8
Cape Tormentine,BUCKET6_19,6,19,14,L,14L,1,89.26,13.8
Cape Tormentine,BUCKET6_19,6,19,14,L,14L,1,89.69,14.0
Cape Tormentine,BUCKET6_19,6,19,14,L,14L,1,89.72,14.0
Cape Tormentine,BUCKET6_19,6,19,14,L,14L,1,90.69,14.4
Cape Tormentine,BUCKET6_19,6,19,14,L,14L,1,91.03,14.5
Cape Tormentine,BUCKET6_19,6,19,14,L,14L,1,92.44,15.0
Cape Tormentine,BUCKET6_19,6,19,14,L,14L,1,93.15,15.3
Cape Tormentine,BUCKET6_19,6,19,14,L,14L,1,93.16,15.3
Cape Tormentine,BUCKET6_19,6,19,14,L,14L,1,94.35,15.8
Cape Tormentine,BUCKET6_19,6,19,14,L,14L,1,94.38,15.8
Cape Tormentine,BUCKET6_19,6,19,14,L,14L,1,94.67,15.9
Cape Tormentine,BUCKET6_19,6,19,14,L,14L,1,94.95,16.0
Cape Tormentine,BUCKET6_19,6,19,14,L,14L,1,97.39,17.0
Cape Tormentine,BUCKET6_19,6,19,14,L,14L,1,97.64,17.1
Cape Tormentine,BUCKET6_19,6,19,14,L,14L,1,99,17.7
Cape Tormentine,BUCKET6_19,6,19,14,L,14L,1,99.17,17.8
Cape Tormentine,BUCKET6_19,6,19,14,L,14L,1,104.62,20.2
Cape Tormentine,BUCKET6_19,6,19,14,L,14L,1,106.4,21.0
Cape Tormentine,BUCKET7_19,7,19,88.9,R,88.9R,1,58.76,5.1
Cape Tormentine,BUCKET7_19,7,19,88.9,R,88.9R,1,80.28,10.8
Cape Tormentine,BUCKET7_19,7,19,88.9,R,88.9R,1,82.01,11.3
Cape Tormentine,BUCKET7_19,7,19,88.9,R,88.9R,1,83.49,11.8
Cape Tormentine,BUCKET7_19,7,19,88.9,R,88.9R,1,83.73,11.9
Cape Tormentine,BUCKET7_19,7,19,88.9,R,88.9R,1,84.17,12.0
Cape Tormentine,BUCKET7_19,7,19,88.9,R,88.9R,1,87.74,13.3
Cape Tormentine,BUCKET7_19,7,19,88.9,R,88.9R,1,91.83,14.8
Cape Tormentine,BUCKET7_19,7,19,88.9,R,88.9R,1,93.89,15.6
Cape Tormentine,BUCKET7_19,7,19,88.9,R,88.9R,1,95.83,16.4
Cape Tormentine,BUCKET7_19,7,19,88.9,R,88.9R,1,96.37,16.6
Cape Tormentine,BUCKET7_19,7,19,88.9,R,88.9R,1,100.46,18.3
Cape Tormentine,BUCKET7_19,7,19,88.9,R,88.9R,1,102.42,19.2
Cape Tormentine,BUCKET8_19,8,19,82.6,R,82.6R,1,55.61,4.5
Cape Tormentine,BUCKET8_19,8,19,82.6,R,82.6R,1,71.95,8.3
Cape Tormentine,BUCKET8_19,8,19,82.6,R,82.6R,1,75.44,9.3
Cape Tormentine,BUCKET8_19,8,19,82.6,R,82.6R,1,78.24,10.1
Cape Tormentine,BUCKET8_19,8,19,82.6,R,82.6R,1,79.06,10.4
Cape Tormentine,BUCKET8_19,8,19,82.6,R,82.6R,1,79.09,10.4
Cape Tormentine,BUCKET8_19,8,19,82.6,R,82.6R,1,80.54,10.9
Cape Tormentine,BUCKET8_19,8,19,82.6,R,82.6R,1,81.99,11.3
Cape Tormentine,BUCKET8_19,8,19,82.6,R,82.6R,1,83.31,11.8
Cape Tormentine,BUCKET8_19,8,19,82.6,R,82.6R,1,83.51,11.8
Cape Tormentine,BUCKET8_19,8,19,82.6,R,82.6R,1,83.86,11.9
Cape Tormentine,BUCKET8_19,8,19,82.6,R,82.6R,1,84.03,12.0
Cape Tormentine,BUCKET8_19,8,19,82.6,R,82.6R,1,84.67,12.2
Cape Tormentine,BUCKET8_19,8,19,82.6,R,82.6R,1,84.69,12.2
Cape Tormentine,BUCKET8_19,8,19,82.6,R,82.6R,1,85.43,12.5
Cape Tormentine,BUCKET8_19,8,19,82.6,R,82.6R,1,86.89,13.0
Cape Tormentine,BUCKET8_19,8,19,82.6,R,82.6R,1,87.67,13.3
Cape Tormentine,BUCKET8_19,8,19,82.6,R,82.6R,1,87.87,13.3
Cape Tormentine,BUCKET8_19,8,19,82.6,R,82.6R,1,88.04,13.4
Cape Tormentine,BUCKET8_19,8,19,82.6,R,82.6R,1,88.26,13.5
Cape Tormentine,BUCKET8_19,8,19,82.6,R,82.6R,1,88.41,13.5
Cape Tormentine,BUCKET8_19,8,19,82.6,R,82.6R,1,89.13,13.8
Cape Tormentine,BUCKET8_19,8,19,82.6,R,82.6R,1,90.06,14.1
Cape Tormentine,BUCKET8_19,8,19,82.6,R,82.6R,1,90.58,14.3
Cape Tormentine,BUCKET8_19,8,19,82.6,R,82.6R,1,92.37,15.0
Cape Tormentine,BUCKET8_19,8,19,82.6,R,82.6R,1,93.09,15.3
Cape Tormentine,BUCKET8_19,8,19,82.6,R,82.6R,1,93.2,15.3
Cape Tormentine,BUCKET8_19,8,19,82.6,R,82.6R,1,93.72,15.5
Cape Tormentine,BUCKET8_19,8,19,82.6,R,82.6R,1,94.27,15.8
Cape Tormentine,BUCKET8_19,8,19,82.6,R,82.6R,1,96,16.4
Cape Tormentine,BUCKET8_19,8,19,82.6,R,82.6R,1,100.23,18.2
Cape Tormentine,BUCKET9_19,9,19,88.9,S,88.9S,1,60.05,5.4
Cape Tormentine,BUCKET9_19,9,19,88.9,S,88.9S,1,76.69,9.7
Cape Tormentine,BUCKET9_19,9,19,88.9,S,88.9S,1,77.36,9.9
Cape Tormentine,BUCKET9_19,9,19,88.9,S,88.9S,1,80.35,10.8
Cape Tormentine,BUCKET9_19,9,19,88.9,S,88.9S,1,83.04,11.7
Cape Tormentine,BUCKET9_19,9,19,88.9,S,88.9S,1,88.52,13.6
Cape Tormentine,BUCKET9_19,9,19,88.9,S,88.9S,1,90.06,14.1
Cape Tormentine,BUCKET9_19,9,19,88.9,S,88.9S,1,92.44,15.0
Cape Tormentine,BUCKET9_19,9,19,88.9,S,88.9S,1,93.46,15.4
Cape Tormentine,BUCKET9_19,9,19,88.9,S,88.9S,1,94.22,15.7
Cape Tormentine,BUCKET9_19,9,19,88.9,S,88.9S,1,104.58,20.1
Cape Tormentine,BUCKET10_19,10,19,82.6,S,82.6S,1,61.25,5.7
Cape Tormentine,BUCKET10_19,10,19,82.6,S,82.6S,1,65.84,6.7
Cape Tormentine,BUCKET10_19,10,19,82.6,S,82.6S,1,74.13,8.9
Cape Tormentine,BUCKET10_19,10,19,82.6,S,82.6S,1,77.87,10.0
Cape Tormentine,BUCKET10_19,10,19,82.6,S,82.6S,1,79.87,10.6
Cape Tormentine,BUCKET10_19,10,19,82.6,S,82.6S,1,80.3,10.8
Cape Tormentine,BUCKET10_19,10,19,82.6,S,82.6S,1,81.49,11.2
Cape Tormentine,BUCKET10_19,10,19,82.6,S,82.6S,1,83.19,11.7
Cape Tormentine,BUCKET10_19,10,19,82.6,S,82.6S,1,83.71,11.9
Cape Tormentine,BUCKET10_19,10,19,82.6,S,82.6S,1,84.23,12.1
Cape Tormentine,BUCKET10_19,10,19,82.6,S,82.6S,1,84.95,12.3
Cape Tormentine,BUCKET10_19,10,19,82.6,S,82.6S,1,85.83,12.6
Cape Tormentine,BUCKET10_19,10,19,82.6,S,82.6S,1,86.87,13.0
Cape Tormentine,BUCKET10_19,10,19,82.6,S,82.6S,1,88,13.4
Cape Tormentine,BUCKET10_19,10,19,82.6,S,82.6S,1,88.19,13.5
Cape Tormentine,BUCKET10_19,10,19,82.6,S,82.6S,1,89.51,13.9
Cape Tormentine,BUCKET10_19,10,19,82.6,S,82.6S,1,89.94,14.1
Cape Tormentine,BUCKET10_19,10,19,82.6,S,82.6S,1,90.17,14.2
Cape Tormentine,BUCKET10_19,10,19,82.6,S,82.6S,1,90.19,14.2
Cape Tormentine,BUCKET10_19,10,19,82.6,S,82.6S,1,91.2,14.6
Cape Tormentine,BUCKET10_19,10,19,82.6,S,82.6S,1,94.68,15.9
Cape Tormentine,BUCKET10_19,10,19,82.6,S,82.6S,1,95.5,16.2
Cape Tormentine,BUCKET10_19,10,19,82.6,S,82.6S,1,96.42,16.6
Cape Tormentine,BUCKET10_19,10,19,82.6,S,82.6S,1,100.21,18.2
Cape Tormentine,BUCKET1_20,1,20,82.6,S,82.6S,1,56.05,4.6
Cape Tormentine,BUCKET1_20,1,20,82.6,S,82.6S,1,59.66,5.3
Cape Tormentine,BUCKET1_20,1,20,82.6,S,82.6S,1,82.59,11.5
Cape Tormentine,BUCKET1_20,1,20,82.6,S,82.6S,1,90.15,14.2
Cape Tormentine,BUCKET1_20,1,20,82.6,S,82.6S,1,91.09,14.5
Cape Tormentine,BUCKET1_20,1,20,82.6,S,82.6S,1,91.86,14.8
Cape Tormentine,BUCKET1_20,1,20,82.6,S,82.6S,1,92.34,15.0
Cape Tormentine,BUCKET1_20,1,20,82.6,S,82.6S,1,102.38,19.2
Cape Tormentine,BUCKET2_20,2,20,88.9,S,88.9S,1,71.65,8.2
Cape Tormentine,BUCKET2_20,2,20,88.9,S,88.9S,1,89.22,13.8
Cape Tormentine,BUCKET2_20,2,20,88.9,S,88.9S,1,89.42,13.9
Cape Tormentine,BUCKET2_20,2,20,88.9,S,88.9S,1,95.38,16.2
Cape Tormentine,BUCKET2_20,2,20,88.9,S,88.9S,1,96.87,16.8
Cape Tormentine,BUCKET2_20,2,20,88.9,S,88.9S,1,97.29,17.0
Cape Tormentine,BUCKET2_20,2,20,88.9,S,88.9S,1,97.91,17.2
Cape Tormentine,BUCKET3_20,3,20,82.6,R,82.6R,1,38.21,1.9
Cape Tormentine,BUCKET3_20,3,20,82.6,R,82.6R,1,80.5,10.8
Cape Tormentine,BUCKET3_20,3,20,82.6,R,82.6R,1,80.58,10.9
Cape Tormentine,BUCKET3_20,3,20,82.6,R,82.6R,1,82.86,11.6
Cape Tormentine,BUCKET3_20,3,20,82.6,R,82.6R,1,83.17,11.7
Cape Tormentine,BUCKET3_20,3,20,82.6,R,82.6R,1,84.9,12.3
Cape Tormentine,BUCKET3_20,3,20,82.6,R,82.6R,1,85.21,12.4
Cape Tormentine,BUCKET3_20,3,20,82.6,R,82.6R,1,86.68,12.9
Cape Tormentine,BUCKET3_20,3,20,82.6,R,82.6R,1,87.48,13.2
Cape Tormentine,BUCKET3_20,3,20,82.6,R,82.6R,1,87.78,13.3
Cape Tormentine,BUCKET3_20,3,20,82.6,R,82.6R,1,88.09,13.4
Cape Tormentine,BUCKET3_20,3,20,82.6,R,82.6R,1,88.18,13.5
Cape Tormentine,BUCKET3_20,3,20,82.6,R,82.6R,1,88.42,13.5
Cape Tormentine,BUCKET3_20,3,20,82.6,R,82.6R,1,89.59,14.0
Cape Tormentine,BUCKET3_20,3,20,82.6,R,82.6R,1,89.79,14.0
Cape Tormentine,BUCKET3_20,3,20,82.6,R,82.6R,1,89.99,14.1
Cape Tormentine,BUCKET3_20,3,20,82.6,R,82.6R,1,90.66,14.4
Cape Tormentine,BUCKET3_20,3,20,82.6,R,82.6R,1,91.48,14.7
Cape Tormentine,BUCKET3_20,3,20,82.6,R,82.6R,1,91.57,14.7
Cape Tormentine,BUCKET3_20,3,20,82.6,R,82.6R,1,92.11,14.9
Cape Tormentine,BUCKET3_20,3,20,82.6,R,82.6R,1,93.5,15.5
Cape Tormentine,BUCKET3_20,3,20,82.6,R,82.6R,1,93.52,15.5
Cape Tormentine,BUCKET3_20,3,20,82.6,R,82.6R,1,95.82,16.4
Cape Tormentine,BUCKET3_20,3,20,82.6,R,82.6R,1,99.32,17.8
Cape Tormentine,BUCKET3_20,3,20,82.6,R,82.6R,1,101.1,18.6
Cape Tormentine,BUCKET3_20,3,20,82.6,R,82.6R,1,105.97,20.8
Cape Tormentine,BUCKET4_20,4,20,88.9,R,88.9R,1,68.26,7.3
Cape Tormentine,BUCKET4_20,4,20,88.9,R,88.9R,1,81.06,11.0
Cape Tormentine,BUCKET4_20,4,20,88.9,R,88.9R,1,87.05,13.0
Cape Tormentine,BUCKET4_20,4,20,88.9,R,88.9R,1,89.17,13.8
Cape Tormentine,BUCKET4_20,4,20,88.9,R,88.9R,1,89.55,14.0
Cape Tormentine,BUCKET4_20,4,20,88.9,R,88.9R,1,89.96,14.1
Cape Tormentine,BUCKET4_20,4,20,88.9,R,88.9R,1,93.57,15.5
Cape Tormentine,BUCKET4_20,4,20,88.9,R,88.9R,1,94.31,15.8
Cape Tormentine,BUCKET4_20,4,20,88.9,R,88.9R,1,95.8,16.4
Cape Tormentine,BUCKET4_20,4,20,88.9,R,88.9R,1,98.18,17.3
Cape Tormentine,BUCKET4_20,4,20,88.9,R,88.9R,1,98.79,17.6
Cape Tormentine,BUCKET4_20,4,20,88.9,R,88.9R,1,98.82,17.6
Cape Tormentine,BUCKET4_20,4,20,88.9,R,88.9R,1,99.42,17.9
Cape Tormentine,BUCKET4_20,4,20,88.9,R,88.9R,1,103.58,19.7
Cape Tormentine,BUCKET4_20,4,20,88.9,R,88.9R,1,106.56,21.1
Cape Tormentine,BUCKET5_20,5,20,14,L,14L,1,40.71,2.2
Cape Tormentine,BUCKET5_20,5,20,14,L,14L,1,46.83,3.0
Cape Tormentine,BUCKET5_20,5,20,14,L,14L,1,54.09,4.2
Cape Tormentine,BUCKET5_20,5,20,14,L,14L,1,54.13,4.2
Cape Tormentine,BUCKET5_20,5,20,14,L,14L,1,54.96,4.4
Cape Tormentine,BUCKET5_20,5,20,14,L,14L,1,59.09,5.2
Cape Tormentine,BUCKET5_20,5,20,14,L,14L,1,61.65,5.8
Cape Tormentine,BUCKET5_20,5,20,14,L,14L,1,65.67,6.7
Cape Tormentine,BUCKET5_20,5,20,14,L,14L,1,68.48,7.4
Cape Tormentine,BUCKET5_20,5,20,14,L,14L,1,68.88,7.5
Cape Tormentine,BUCKET5_20,5,20,14,L,14L,1,80.13,10.7
Cape Tormentine,BUCKET5_20,5,20,14,L,14L,1,80.77,10.9
Cape Tormentine,BUCKET5_20,5,20,14,L,14L,1,81.78,11.3
Cape Tormentine,BUCKET5_20,5,20,14,L,14L,1,84.89,12.3
Cape Tormentine,BUCKET5_20,5,20,14,L,14L,1,84.97,12.3
Cape Tormentine,BUCKET5_20,5,20,14,L,14L,1,92.24,15.0
Cape Tormentine,BUCKET5_20,5,20,14,L,14L,1,93.76,15.6
Cape Tormentine,BUCKET5_20,5,20,14,L,14L,1,93.94,15.6
Cape Tormentine,BUCKET5_20,5,20,14,L,14L,1,94.07,15.7
Cape Tormentine,BUCKET5_20,5,20,14,L,14L,1,97.44,17.0
Cape Tormentine,BUCKET5_20,5,20,14,L,14L,1,98.5,17.5
Cape Tormentine,BUCKET5_20,5,20,14,L,14L,1,104.3,20.0
Cape Tormentine,BUCKET6_20,6,20,14,L,14L,1,35.88,1.6
Cape Tormentine,BUCKET6_20,6,20,14,L,14L,1,36.2,1.6
Cape Tormentine,BUCKET6_20,6,20,14,L,14L,1,44.29,2.6
Cape Tormentine,BUCKET6_20,6,20,14,L,14L,1,44.29,2.6
Cape Tormentine,BUCKET6_20,6,20,14,L,14L,1,57.61,4.9
Cape Tormentine,BUCKET6_20,6,20,14,L,14L,1,57.95,5.0
Cape Tormentine,BUCKET6_20,6,20,14,L,14L,1,61.46,5.7
Cape Tormentine,BUCKET6_20,6,20,14,L,14L,1,63.48,6.2
Cape Tormentine,BUCKET6_20,6,20,14,L,14L,1,71,8.1
Cape Tormentine,BUCKET6_20,6,20,14,L,14L,1,72.11,8.4
Cape Tormentine,BUCKET6_20,6,20,14,L,14L,1,72.2,8.4
Cape Tormentine,BUCKET6_20,6,20,14,L,14L,1,79.61,10.6
Cape Tormentine,BUCKET6_20,6,20,14,L,14L,1,81.63,11.2
Cape Tormentine,BUCKET6_20,6,20,14,L,14L,1,84.44,12.1
Cape Tormentine,BUCKET6_20,6,20,14,L,14L,1,85.4,12.5
Cape Tormentine,BUCKET6_20,6,20,14,L,14L,1,85.53,12.5
Cape Tormentine,BUCKET6_20,6,20,14,L,14L,1,86.22,12.8
Cape Tormentine,BUCKET6_20,6,20,14,L,14L,1,87.79,13.3
Cape Tormentine,BUCKET6_20,6,20,14,L,14L,1,89.47,13.9
Cape Tormentine,BUCKET6_20,6,20,14,L,14L,1,89.57,14.0
Cape Tormentine,BUCKET6_20,6,20,14,L,14L,1,90.51,14.3
Cape Tormentine,BUCKET6_20,6,20,14,L,14L,1,90.52,14.3
Cape Tormentine,BUCKET6_20,6,20,14,L,14L,1,93.8,15.6
Cape Tormentine,BUCKET6_20,6,20,14,L,14L,1,94.52,15.9
Cape Tormentine,BUCKET6_20,6,20,14,L,14L,1,95.29,16.2
Cape Tormentine,BUCKET6_20,6,20,14,L,14L,1,97.6,17.1
Cape Tormentine,BUCKET6_20,6,20,14,L,14L,1,99.11,17.7
Cape Tormentine,BUCKET6_20,6,20,14,L,14L,1,103.86,19.8
Cape Tormentine,BUCKET6_20,6,20,14,L,14L,1,107.74,21.6
Cape Tormentine,BUCKET7_20,7,20,88.9,R,88.9R,1,84.79,12.3
Cape Tormentine,BUCKET7_20,7,20,88.9,R,88.9R,1,87.03,13.0
Cape Tormentine,BUCKET7_20,7,20,88.9,R,88.9R,1,87.09,13.1
Cape Tormentine,BUCKET7_20,7,20,88.9,R,88.9R,1,88.21,13.5
Cape Tormentine,BUCKET7_20,7,20,88.9,R,88.9R,1,91.31,14.6
Cape Tormentine,BUCKET7_20,7,20,88.9,R,88.9R,1,92.6,15.1
Cape Tormentine,BUCKET7_20,7,20,88.9,R,88.9R,1,95.92,16.4
Cape Tormentine,BUCKET7_20,7,20,88.9,R,88.9R,1,97.45,17.0
Cape Tormentine,BUCKET7_20,7,20,88.9,R,88.9R,1,98.8,17.6
